,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
342,ROOFTOP,"2 Church St, Briagolong VIC 3860, Australia",ChIJy9yjsjJPL2sRX1J0xj5Pnhg,"Briagolong Primary School VIC,Australia",-37.8425914,147.0675989,1,3860,OK,"establishment,point_of_interest,school"
343,GEOMETRIC_CENTER,"Bemersyde Dr, Berwick VIC 3806, Australia",ChIJp5fW_Eca1moR20Qy3Om0QZ8,"Brentwood Park Primary School VIC,Australia",-38.052378,145.3474439,1,3806,OK,"establishment,point_of_interest,school"
344,ROOFTOP,"2 Monroe St, Branxholme VIC 3302, Australia",ChIJ2V9QvNnpzGoREnd-X9a9Trc,"Branxholme-Wallacedale Community School VIC,Australia",-37.8564058,141.7987374,1,3302,OK,"establishment,point_of_interest,school"
345,ROOFTOP,"1-5 Ninevah Cres, Wheelers Hill VIC 3150, Australia",ChIJqSbW3HoV1moRG4UZFeg0s5c,"Brandon Park Primary School VIC,Australia",-37.9131546,145.1731144,1,3150,OK,"establishment,point_of_interest,school"
346,ROOFTOP,"51 Tarwin St, Boolarra VIC 3870, Australia",ChIJtceAnKJ3KWsREP7bczr3t0E,"Boolarra Primary School VIC,Australia",-38.3830782,146.2690397,1,3870,OK,"establishment,point_of_interest,school"
347,ROOFTOP,"183 Whitehorse Rd, Blackburn VIC 3130, Australia",ChIJI_S4ZrY41moRVm2SlMgaYXs,"Blackburn Primary School VIC,Australia",-37.8175871,145.1572134,1,3130,OK,"establishment,point_of_interest,school"
348,GEOMETRIC_CENTER,"Florence St, Blackburn VIC 3130, Australia",ChIJn75dmTM_1moR_GEhEQzXudU,"Blackburn Lake Primary School VIC,Australia",-37.8270212,145.1656132,1,3130,OK,"establishment,point_of_interest,school"
349,ROOFTOP,"71 Arkaringa Cres, Black Rock VIC 3193, Australia",ChIJJZmdC1Bu1moRuCO16KtKAc4,"Black Rock Primary School VIC,Australia",-37.9682695,145.0221239,1,3193,OK,"establishment,point_of_interest,school"
350,ROOFTOP,"601 Chisholm St, Black Hill VIC 3350, Australia",ChIJ4SPva7RF0WoRn4wqPeyxCSE,"Black Hill Primary School VIC,Australia",-37.549766,143.869486,1,3350,OK,"establishment,point_of_interest,school"
351,ROOFTOP,"58 Beal St, Birregurra VIC 3242, Australia",ChIJgQ9UXK9102oR3ZKJzPsk8wI,"Birregurra Primary School VIC,Australia",-38.3405323,143.786674,1,3242,OK,"establishment,point_of_interest,school"
352,ROOFTOP,"8-26 Heyington Ave, Doncaster VIC 3108, Australia",ChIJV2WmNT9H1moR_A3U0xTqRRE,"Birralee Primary School VIC,Australia",-37.7932458,145.1132906,1,3108,OK,"establishment,point_of_interest,school"
353,GEOMETRIC_CENTER,"Francis Cres, Mount Evelyn VIC 3796, Australia",ChIJKQW8mh0v1moR4FejtQlJdHE,"Birmingham Primary School VIC,Australia",-37.7794782,145.3685433,1,3796,OK,"establishment,point_of_interest,school"
354,ROOFTOP,"118 Hayrick Ln, Mooroolbark VIC 3138, Australia",ChIJn-tEddov1moReyICRbRpDY0,"Bimbadeen Heights Primary School VIC,Australia",-37.773971,145.321867,1,3138,OK,"establishment,point_of_interest,school"
355,ROOFTOP,"5644 Calder Hwy, Big Hill VIC 3555, Australia",ChIJ37x-8B5Q12oRu8ubgjkWELo,"Big Hill Primary School VIC,Australia",-36.830373,144.241609,1,3555,OK,"establishment,point_of_interest,school"
356,ROOFTOP,"2 Cassowary St, Doncaster East VIC 3109, Australia",ChIJdcWwyJI41moR0ePmhQfhEco,"Beverley Hills Primary School VIC,Australia",-37.796566,145.1596124,1,3109,OK,"establishment,point_of_interest,school"
357,ROOFTOP,"139-145 Mansfield St, Berwick VIC 3806, Australia",ChIJTw7Epx8a1moRf2vrmNAkc60,"Berwick Lodge Primary School VIC,Australia",-38.0314501,145.326679,1,3806,OK,"establishment,point_of_interest,school"
358,ROOFTOP,"261 Racecourse Rd, Mornington VIC 3931, Australia",ChIJdfCAVAXc1WoR3XwO-VVZAoY,"Benton Junior College VIC,Australia",-38.245962,145.060199,1,3931,OK,"establishment,point_of_interest,school"
359,ROOFTOP,"23 Brewer Rd, Bentleigh VIC 3204, Australia",ChIJ1cNNxTdp1moRJBMYyEH7TKs,"Bentleigh West Primary School VIC,Australia",-37.9206464,145.0260813,1,3204,OK,"establishment,point_of_interest,school"
360,GEOMETRIC_CENTER,"Old Violet St & Webster Street, Bendigo VIC 3550, Australia",ChIJtQmq7flZ12oRZQy7ssuiFj8,"Bendigo Primary School VIC,Australia",-36.7572755,144.264857,1,3550,OK,"establishment,point_of_interest,school"
361,ROOFTOP,"51 Mt Pleasant Rd, Belmont VIC 3216, Australia",ChIJneZOjoMT1GoRdEVHjVZW1No,"Belmont Primary School VIC,Australia",-38.171071,144.341941,2,3216,OK,"establishment,point_of_interest,school"
362,ROOFTOP,"20 Highview Rd, Balwyn North VIC 3104, Australia",ChIJ2e0r4cVG1moRudMTuA3x3eI,"Belle Vue Primary School VIC,Australia",-37.781879,145.079125,1,3104,OK,"establishment,point_of_interest,school"
363,GEOMETRIC_CENTER,"Morell St, Glenroy VIC 3046, Australia",ChIJO6Xu8sJa1moRVwrApsh8rtg,"Belle Vue Park Primary School VIC,Australia",-37.7007933,144.9426261,1,3046,OK,"establishment,point_of_interest,school"
364,ROOFTOP,"78A Oakover Rd, Preston VIC 3072, Australia",ChIJmXui6pJE1moRb1YWL034NsY,"Bell Primary School VIC,Australia",-37.7474907,144.9908094,2,3072,OK,"establishment,point_of_interest,school"
365,GEOMETRIC_CENTER,"Lang St, Beeac VIC 3251, Australia",ChIJDUh6WaWm02oRoGt7fqm-q4o,"Beeac Primary School VIC,Australia",-38.1941992,143.6441612,1,3251,OK,"establishment,point_of_interest,school"
366,GEOMETRIC_CENTER,"Phyllis St, Bayswater VIC 3153, Australia",ChIJqWgdB4w71moRAV1yEnoUtso,"Bayswater West Primary School VIC,Australia",-37.8493048,145.253015,1,3153,OK,"establishment,point_of_interest,school"
367,GEOMETRIC_CENTER,"Birch St, Bayswater VIC 3153, Australia",ChIJ5VmHeJA71moR3XG_zgj9g6A,"Bayswater Primary School VIC,Australia",-37.8433137,145.2593459,1,3153,OK,"establishment,point_of_interest,school"
368,GEOMETRIC_CENTER,"3730 Ballarto Rd., Bayles VIC 3981, Australia",ChIJU3XLHzHjKWsRafUVSRsyxDg,"Bayles Regional Primary School VIC,Australia",-38.1763329,145.5658838,1,3981,OK,"establishment,point_of_interest,school"
369,ROOFTOP,"50 Banyule Rd, Rosanna VIC 3084, Australia",ChIJU3ky3UZG1moRYHyS552s-tk,"Banyule Primary School VIC,Australia",-37.743075,145.0779385,1,3084,OK,"establishment,point_of_interest,school"
370,GEOMETRIC_CENTER,"Balwyn Rd, Balwyn VIC 3103, Australia",ChIJg12DVztB1moRElCKmd8r-pY,"Balwyn Primary School VIC,Australia",-37.8141089,145.0812997,1,3103,OK,"establishment,point_of_interest,school"
371,GEOMETRIC_CENTER,"Buchanan Ave, Melbourne VIC 3104, Australia",ChIJN8b1iTNB1moRhUo4TCg5ODI,"Balwyn North Primary School VIC,Australia",-37.7960551,145.07664,1,3104,OK,"establishment,point_of_interest,school"
372,ROOFTOP,"4 School Rd, Balliang East VIC 3340, Australia",ChIJa2juSbii1moRA0pkW1bZI3M,"Balliang East Primary School VIC,Australia",-37.7951024,144.4146301,1,3340,OK,"establishment,point_of_interest,school"
373,ROOFTOP,"8-14 Duncan St, Ballan VIC 3342, Australia",ChIJ1Y12OLm31moRHstRuIRaoUY,"Ballan Primary School VIC,Australia",-37.6016864,144.231357,1,3342,OK,"establishment,point_of_interest,school"
374,ROOFTOP,"Baimbridge College, 85 Stephen St, Hamilton VIC 3300, Australia",ChIJz7R5cwf-zGoR3mVp3nAvBys,"Baimbridge College VIC,Australia",-37.7333426,142.0146461,1,3300,OK,street_address
375,ROOFTOP,"81 Baden Powell Dr, Tarneit VIC 3029, Australia",ChIJn8VLeM2O1moRgfWPI74oFNs,"Baden Powell P-9 College VIC,Australia",-37.8425448,144.6951507,1,3029,OK,"establishment,point_of_interest,university"
376,ROOFTOP,"54 Lerderderg St, Bacchus Marsh VIC 3340, Australia",ChIJiw81o2eV1moRYg3ceLX314A,"Bacchus Marsh Primary School VIC,Australia",-37.6729993,144.4427856,1,3340,OK,"establishment,point_of_interest,school"
377,ROOFTOP,"11 Clarendon St, Avondale Heights VIC 3034, Australia",ChIJpVptPGVe1moR9Oj6I5oQtWI,"Avondale Primary School VIC,Australia",-37.7660469,144.8612346,1,3034,OK,"establishment,point_of_interest,school"
378,ROOFTOP,"118 Barnett St, Avoca VIC 3467, Australia",ChIJKfvvbFYB0WoRFF0G69T8M-U,"Avoca Primary School VIC,Australia",-37.084258,143.47556,1,3467,OK,"establishment,point_of_interest,school"
379,ROOFTOP,"419 Tooronga Rd, Hawthorn East VIC 3123, Australia",ChIJc5-PzyFC1moRlpoKkHq1d9o,"Auburn South Primary School VIC,Australia",-37.8395225,145.0455568,1,3123,OK,"establishment,point_of_interest,school"
380,GEOMETRIC_CENTER,"Rathmines Rd, Melbourne VIC 3123, Australia",ChIJf6hIXn5B1moReagYgkE3XF0,"Auburn Primary School VIC,Australia",-37.8196025,145.0505434,1,3123,OK,"establishment,point_of_interest,school"
381,ROOFTOP,"96 Kearney Dr, Aspendale Gardens VIC 3195, Australia",ChIJh21-mGdt1moRFK_MUBqveI8,"Aspendale Gardens Primary School VIC,Australia",-38.0225235,145.1167494,1,3195,OK,"establishment,point_of_interest,school"
382,GEOMETRIC_CENTER,"Bank St, Melbourne VIC 3032, Australia",ChIJy3uQ_fpc1moReUc3oUvUR6U,"Ascot Vale Primary School VIC,Australia",-37.7746947,144.9259635,1,3032,OK,"establishment,point_of_interest,school"
383,ROOFTOP,"900 Arthurs Creek Rd, Arthurs Creek VIC 3099, Australia",ChIJ8xlPQgvL12oRh-43Q1x5ub8,"Arthurs Creek Primary School VIC,Australia",-37.578921,145.202585,1,3099,OK,"establishment,point_of_interest,school"
384,GEOMETRIC_CENTER,"Densham Rd, Armadale VIC 3143, Australia",ChIJ-z7yRdhp1moRTqODMCfv6e8,"Armadale Primary School VIC,Australia",-37.8521572,145.0168908,1,3143,OK,"establishment,point_of_interest,school"
385,ROOFTOP,"580 Turnbull Rd, Ardmona VIC 3629, Australia",ChIJG_FreJ6I2GoRo9S3ed-bAgw,"Ardmona Primary School VIC,Australia",-36.385371,145.312171,1,3629,OK,"establishment,point_of_interest,school"
386,GEOMETRIC_CENTER,"Ralph St, Sunshine VIC 3020, Australia",ChIJj6-ebhFg1moRqW-hdeA7xug,"Ardeer South Primary School VIC,Australia",-37.7884812,144.8003471,1,3020,OK,"establishment,point_of_interest,school"
387,GEOMETRIC_CENTER,"Knee Bone St, Ararat VIC 3377, Australia",ChIJLc8ks8vx0WoRXB9rKEaSEUw,"Ararat West Primary School VIC,Australia",-37.277583,142.9206008,1,3377,OK,"establishment,point_of_interest,school"
388,ROOFTOP,"Ararat Primary School 800, 70-78 Moore St, Ararat VIC 3377, Australia",ChIJAawlGuvx0WoRMdSE11C4OGs,"Ararat Primary School VIC,Australia",-37.2862624,142.9376275,1,3377,OK,"establishment,point_of_interest,school"
389,GEOMETRIC_CENTER,"Civic Dr, Melbourne VIC 3088, Australia",ChIJddnnRLFJ1moR3wBEiEXPhBQ,"Apollo Parkways Primary School VIC,Australia",-37.6875952,145.1096088,1,3088,OK,"establishment,point_of_interest,school"
390,ROOFTOP,"36-42 Drysdale Rd, Warrandyte VIC 3113, Australia",ChIJtflJP0E31moRsmcobOxofqQ,"Andersons Creek Primary School VIC,Australia",-37.7489815,145.2079029,2,3113,OK,"establishment,point_of_interest,school"
391,ROOFTOP,"40 Wool Wool Rd, Alvie VIC 3249, Australia",ChIJtxKBWRkH02oRPhO3CrgeUWo,"Alvie Consolidated School VIC,Australia",-38.2411203,143.5026219,1,3249,OK,"establishment,point_of_interest,school"
392,ROOFTOP,"103A Grieve Parade, Altona VIC 3018, Australia",ChIJIUsn7yVi1moRojZaEzKlKPI,"Altona P-9 College VIC,Australia",-37.8615691,144.8174433,1,3018,OK,"establishment,point_of_interest,university"
393,GEOMETRIC_CENTER,"Yarralea St, Alphington VIC 3078, Australia",ChIJUehQxfVD1moR9sXMjU8syu4,"Alphington Primary School VIC,Australia",-37.7836181,145.032285,1,3078,OK,"establishment,point_of_interest,school"
394,ROOFTOP,"61 - 81 Adelaide St, Albion VIC 3020, Australia",ChIJ-_Lhotdf1moR7x8J_WnXHcM,"Albion Primary School VIC,Australia",-37.7775068,144.8196261,1,3020,OK,"establishment,point_of_interest,school"
395,ROOFTOP,"67-73 Furlong Rd, Sunshine North VIC 3020, Australia",ChIJL62sFbRf1moRQVEtiTUuXJY,"Albion North Primary School VIC,Australia",-37.7623644,144.8232844,1,3020,OK,"establishment,point_of_interest,school"
396,ROOFTOP,"72/77 Albany Dr, Mulgrave VIC 3170, Australia",ChIJhXovIBuhJwARGK4HlHiThrc,"Albany Rise Primary School VIC,Australia",-37.9282525,145.1724407,1,3170,OK,"establishment,point_of_interest,school"
397,ROOFTOP,"25 Dover St, Albanvale VIC 3021, Australia",ChIJRcHCbmb11moRhuBJNtZrwgM,"Albanvale Primary School VIC,Australia",-37.7444083,144.774297,1,3021,OK,"establishment,point_of_interest,school"
398,ROOFTOP,"86-100 Alamanda Blvd, Point Cook VIC 3030, Australia",ChIJr5R_TyuG1moRbuKB9s5I4Zo,"Alamanda K-9 College VIC,Australia",-37.908505,144.740511,2,3030,OK,"establishment,point_of_interest,school"
399,ROOFTOP,"20 Lithgow St, Abbotsford VIC 3067, Australia",ChIJ_SZbDfxC1moR2FFmYi1nDFQ,"Abbotsford Primary School VIC,Australia",-37.8090158,144.9989435,1,3067,OK,"establishment,point_of_interest,school"
